ID,ParentID,Distance,Alive,Necrotic,Lost,Drivers,Passengers,Fitness,CCF
18045,4232,1,14956,18744,1551,9,0,23.180885404818653,0.0001
18078,3227,1,44286,53826,4356,8,0,23.34874927157029,0.0002
18079,3227,1,486,1499,124,8,0,17.04142624264468,0.0000
18080,3648,1,29655,38609,3151,9,0,22.280429605019453,0.0001
18095,10041,1,5067,7799,667,9,0,20.547296677892827,0.0000
18102,1702,1,1831,3015,267,8,0,20.30999478470173,0.0000
18131,4232,1,3580,4898,416,9,0,22.07846712038656,0.0000
18149,4232,1,1380629,2374648,127529,9,0,30.379571621206928,0.0061
18208,1702,1,3670,5622,457,8,0,20.59125675972037,0.0000
18210,2869,1,470,1142,114,9,0,17.126839051448126,0.0000
18221,4232,1,431,845,80,9,0,19.713742274671556,0.0000
18243,1804,1,532,1369,120,8,0,16.292835167936396,0.0000
18281,4232,1,261,432,43,9,0,19.78722275470144,0.0000
18301,2869,1,305,634,52,9,0,19.878096477248427,0.0000
18315,3227,1,335,999,75,8,0,16.603381035848198,0.0000
18317,3952,1,250,636,53,9,0,16.576721990988663,0.0000
18319,5977,1,230,560,42,8,0,17.30686682080921,0.0000
18332,1625,1,1074,2469,215,8,0,18.062018912318255,0.0000
18413,1804,1,364,1040,92,8,0,16.200432552569627,0.0000
18417,8671,1,177833,185673,14776,9,0,25.51529645707049,0.0008
18427,1804,1,417,1152,98,8,0,16.989796876285112,0.0000
18431,2869,1,1416,2174,174,9,0,21.555035235233188,0.0000
18433,4232,1,9801,13731,1098,9,0,21.316872053605163,0.0000
18464,1804,1,811,1543,113,8,0,19.052083113273664,0.0000
18468,3227,1,297,670,47,8,0,16.772074829559774,0.0000
18469,3227,1,3705,5533,442,8,0,20.50266027970595,0.0000
18494,4232,1,1245,2133,160,9,0,19.93294566021833,0.0000
18512,1702,1,516,1296,109,8,0,17.563694645709205,0.0000
18514,3648,1,602,1061,85,9,0,18.33799334773547,0.0000
18515,4232,1,1596,2607,219,9,0,19.74352800572619,0.0000
18549,3648,1,1486,2035,148,9,0,20.300256688216145,0.0000
18570,4232,1,1049,1287,104,9,0,21.66083609175917,0.0000
18596,9927,1,373384,421118,28747,10,0,28.6334421908648,0.0016
18610,1804,1,251,613,57,8,0,17.30262794692165,0.0000
18614,6535,1,37850,39758,3181,9,0,24.911854286415583,0.0002
18648,6649,1,19513,25024,2102,10,0,22.773857489494006,0.0001
18667,4232,1,990,1491,128,9,0,19.933957862326647,0.0000
18683,3227,1,400,851,75,8,0,17.26593041196919,0.0000
18687,3648,1,694,1335,121,9,0,19.296329702237013,0.0000
18706,2869,1,291,762,71,9,0,17.82252239693608,0.0000
18710,8671,1,146016,135083,10774,9,0,27.121887439964922,0.0006
18722,4232,1,487,787,58,9,0,19.888913302504093,0.0000
18723,4232,1,2798,3899,348,9,0,21.070627660916184,0.0000
18724,8671,1,331155,385080,27472,9,0,27.051199292980453,0.0015
18743,1804,1,279,538,53,8,0,17.973535592373416,0.0000
18746,8671,1,76982,74257,6060,9,0,25.99893658966689,0.0003
18757,1804,1,473,890,91,8,0,18.7157335561115,0.0000
18758,2869,1,341,763,60,9,0,18.065947113466862,0.0000
18773,4232,1,14527,20210,1693,9,0,21.966673872035248,0.0001
18775,7604,1,453,986,86,9,0,17.937897299815184,0.0000
18786,1702,1,231,832,79,8,0,15.565114572150078,0.0000
18789,3227,1,869,1809,165,8,0,17.815125991922113,0.0000
18791,10253,1,696268,965457,59254,10,0,29.01850405983895,0.0031
18796,1357,1,425,812,70,7,0,18.897302010278263,0.0000
18811,3648,1,1680,2480,221,9,0,20.373224833082038,0.0000
18839,1702,1,4588,7718,640,8,0,20.314102748443972,0.0000
18842,6535,1,24348,22582,1799,9,0,26.28551228596731,0.0001
18878,12137,1,83391,71654,5850,10,0,27.846680813209954,0.0004
18941,4232,1,800,1482,132,9,0,19.886274912546227,0.0000
18942,8671,1,90039,78677,6305,9,0,27.635294444838074,0.0004
18958,1804,1,354,784,67,8,0,17.222931802858227,0.0000
19001,12137,1,205708,202578,15290,10,0,27.426463881889187,0.0009
19025,7804,1,1544,2218,172,9,0,20.49821979914514,0.0000
19026,8671,1,236188,238152,17947,9,0,27.733173672437996,0.0010
19050,3227,1,400,933,81,8,0,17.033820477425355,0.0000
19063,1804,1,463,823,61,8,0,18.82454081578774,0.0000
19064,1804,1,377,801,68,8,0,17.607550807247144,0.0000
19065,1920,1,273,674,58,8,0,17.609058070701504,0.0000
19066,2869,1,398,807,55,9,0,18.741341740451574,0.0000
19097,1103,1,2518,4180,327,8,0,20.173662733372026,0.0000
19122,4232,1,880,1377,110,9,0,19.943499007482338,0.0000
19123,4232,1,2594,4099,333,9,0,20.161422192817867,0.0000
19141,2200,1,1357,2445,225,8,0,20.25565414140398,0.0000
19144,2869,1,1041,1825,153,9,0,19.345512700087124,0.0000
19146,4232,1,7694,6959,574,9,0,26.755034628365532,0.0000
19147,12137,1,12910,11807,875,10,0,26.80079529462239,0.0001
19199,4232,1,1090,1537,118,9,0,22.346897067005525,0.0000
19221,2869,1,2012,2956,254,9,0,20.963307435731167,0.0000
19223,8671,1,5629,5239,401,9,0,26.550931910482287,0.0000
19258,1804,1,2295,3755,315,8,0,19.71307127905957,0.0000
19261,2869,1,261,704,74,9,0,17.793049302942933,0.0000
19278,2869,1,472,1115,103,9,0,18.840095869972917,0.0000
19288,1425,1,315,637,52,8,0,17.169886575684036,0.0000
19291,1804,1,814,1597,119,8,0,19.38440286963808,0.0000
19298,3647,1,709,1563,142,9,0,18.067889996946775,0.0000
19299,4232,1,2228,3601,333,9,0,20.02835180127206,0.0000
19327,4232,1,1295,2021,182,9,0,21.05112559076973,0.0000
19328,4232,1,312,431,42,9,0,21.272882697101117,0.0000
19343,2869,1,10814,14585,1207,9,0,22.278896426356514,0.0000
19384,1535,1,405,854,68,8,0,17.224913299485046,0.0000
19401,10253,1,189050,183541,14149,10,0,27.347516584214244,0.0008
19441,4232,1,2468,2682,213,9,0,24.87868874147838,0.0000
19474,4232,1,2626,3066,239,9,0,23.606362441965054,0.0000
19475,4232,1,365,764,66,9,0,19.906903811269895,0.0000
19508,3648,1,609,948,83,9,0,21.018574697961814,0.0000
19522,4232,1,1386,2072,159,9,0,20.378020284405725,0.0000
19544,4621,1,276,472,43,8,0,17.294375260426822,0.0000
19559,4232,1,843,1316,117,9,0,20.96559913158307,0.0000
19575,2869,1,288,601,50,9,0,17.910044344675526,0.0000
19576,3227,1,227,683,57,8,0,16.504144103980504,0.0000
19578,3648,1,2365,4007,350,9,0,18.878415490450827,0.0000
19596,4232,1,441,778,63,9,0,20.435497452725418,0.0000
19621,7804,1,850,1493,126,9,0,20.249188817627,0.0000
19656,3648,1,2380,3484,283,9,0,22.017600119982355,0.0000
19657,4232,1,553,952,78,9,0,19.737349179517373,0.0000
19679,2869,1,543,739,62,9,0,19.40415593195405,0.0000
19680,3952,1,5729,8387,680,9,0,21.19300226129897,0.0000
19682,4232,1,3592,5601,483,9,0,21.032222399749195,0.0000
19698,3648,1,9695,11833,1046,9,0,23.268376426664894,0.0000
19728,6042,1,15020,16312,1332,9,0,24.303226179680898,0.0001
19741,2200,1,269,628,47,8,0,16.500325323520638,0.0000
19744,3227,1,445,1134,88,8,0,17.095910554025448,0.0000
19745,4232,1,3199,3731,296,9,0,23.093636788477415,0.0000
19746,4232,1,1113,1440,135,9,0,22.54703983411577,0.0000
19770,3227,1,277,675,55,8,0,16.977118059109266,0.0000
19773,11993,1,504,998,98,9,0,19.712104372706193,0.0000
19793,4232,1,17250,18026,1483,9,0,24.877059961060677,0.0001
19813,3648,1,637,986,80,9,0,19.530204697874957,0.0000
19814,3648,1,727,988,87,9,0,21.70032887849114,0.0000
19817,10160,1,1976,2310,171,9,0,24.037322517887016,0.0000
19862,1804,1,3865,4654,449,8,0,22.930570299950475,0.0000
19869,4232,1,1726,2498,225,9,0,21.17266730070676,0.0000
19871,4232,1,3888,5473,439,9,0,21.33749144309433,0.0000
19872,10253,1,362483,390648,26614,10,0,29.410313212736582,0.0016
19889,3648,1,239,365,24,9,0,19.83580206581817,0.0000
19908,1804,1,607,1434,109,8,0,17.567336439499122,0.0000
19914,10160,1,14314,16637,1297,9,0,24.070819383322057,0.0001
19932,2869,1,649,713,55,9,0,22.53039188234174,0.0000
19949,2869,1,418,693,44,9,0,20.188350172403602,0.0000
19954,8671,1,2615,2790,229,9,0,25.58894398450084,0.0000
19973,4232,1,2960,4374,361,9,0,21.07664838035854,0.0000
19975,4232,1,1320,1900,156,9,0,21.221525889840997,0.0000
19987,6183,1,324,537,40,8,0,19.10764894629946,0.0000
20003,3227,1,277,479,48,8,0,18.99733312014974,0.0000
20005,4232,1,3568,3983,309,9,0,24.831116151420108,0.0000
20006,4232,1,6430,6258,548,9,0,26.19899026595774,0.0000
20009,6535,1,73356,67911,5535,9,0,26.831143219699772,0.0003
20011,7604,1,1052,1544,117,9,0,19.673290087804435,0.0000
20012,12137,1,295024,284364,19650,10,0,30.468649212693617,0.0013
20046,1702,1,278,541,36,8,0,19.96000418624844,0.0000
20048,4232,1,467,696,54,9,0,19.766920766445626,0.0000
20072,2869,1,1069,1757,147,9,0,19.936559694210974,0.0000
20075,4232,1,459,795,65,9,0,20.715500923141203,0.0000
20076,6535,1,1100,1440,122,9,0,21.551846242985313,0.0000
20077,6535,1,934,1000,76,9,0,23.50594078510957,0.0000
20078,6535,1,96557,99607,8184,9,0,25.19066030970944,0.0004
20079,6535,1,3912,5688,458,9,0,20.91192493472543,0.0000
20113,1702,1,268,519,47,8,0,18.021327657029605,0.0000
20116,4232,1,6927,8206,663,9,0,23.475967973392688,0.0000
20117,4232,1,3867,5451,440,9,0,20.987458077726856,0.0000
20161,8671,1,11573,12229,957,9,0,25.01098235548083,0.0001
20179,1804,1,296,667,65,8,0,17.20826888333659,0.0000
20209,3648,1,505,709,55,9,0,20.481572916493544,0.0000
20211,10160,1,10307,10556,910,9,0,25.05249868194883,0.0000
20231,1804,1,13992,16238,1330,8,0,23.621216868337253,0.0001
20238,12137,1,285217,278866,19402,10,0,29.854700800969344,0.0013
20257,8671,1,18713,18375,1500,9,0,25.74444347148607,0.0001
20272,1702,1,336,521,50,8,0,19.4254636451855,0.0000
20275,4232,1,2193,3613,298,9,0,20.195041144755532,0.0000
20286,3648,1,8652,10461,865,9,0,23.04943576727925,0.0000
20300,1804,1,347,778,58,8,0,17.22421527346578,0.0000
20317,3952,1,287,814,74,9,0,15.989606978951022,0.0000
20319,8671,1,22712,20444,1711,9,0,26.679588719369608,0.0001
20335,3227,1,649,1390,108,8,0,18.914839487759338,0.0000
20347,3227,1,371,1017,88,8,0,17.080303641524157,0.0000
20349,8671,1,176291,170122,13263,9,0,27.231769779908106,0.0008
20363,4232,1,1447,2157,171,9,0,20.493688837882797,0.0000
20383,1702,1,371,971,100,8,0,16.3120091212825,0.0000
20411,4232,1,338,528,48,9,0,20.533518304211196,0.0000
20412,4232,1,3550,3801,299,9,0,24.65579937419153,0.0000
20414,10507,1,50305,45912,3737,10,0,26.58973508477544,0.0002
20429,3227,1,526,791,64,8,0,21.760383966550965,0.0000
20445,12137,1,71688,64544,5358,10,0,27.032966065840508,0.0003
20461,4232,1,4188,5840,435,9,0,21.96343791505882,0.0000
20515,4232,1,441,938,84,9,0,19.69798890303544,0.0000
20516,6649,1,1880,2391,178,10,0,23.343649637467134,0.0000
20517,10253,1,190805,184594,14028,10,0,27.487575047653912,0.0008
20535,1702,1,616,1017,98,8,0,18.712747035075182,0.0000
20544,6649,1,665,1026,90,10,0,20.76978825793968,0.0000
20569,1702,1,298,711,67,8,0,16.877875464995984,0.0000
20576,3648,1,286,537,43,9,0,19.81948796774815,0.0000
20579,4232,1,18113,21724,1815,9,0,23.40360673063517,0.0001
20581,10253,1,10512,9031,736,10,0,27.893914080361228,0.0000
20610,7804,1,705,1129,90,9,0,20.82222380988497,0.0000
20611,11194,1,7218,7557,674,10,0,24.69578139634005,0.0000
20635,11194,1,19238,19054,1579,10,0,25.757361848732668,0.0001
20651,6535,1,1379,1799,131,9,0,22.649313172826275,0.0000
20652,6535,1,1110,1406,104,9,0,22.699374475051844,0.0000
20653,8228,1,3557,5582,444,9,0,20.828555878300794,0.0000
20670,4232,1,791,1221,85,9,0,20.699189946068554,0.0000
20671,6535,1,6389,7193,633,9,0,23.521919432737075,0.0000
20697,3648,1,575,1004,82,9,0,19.366125097448943,0.0000
20718,4232,1,501,815,58,9,0,19.739328593210043,0.0000
20741,2869,1,1700,2691,212,9,0,20.153672240773236,0.0000
20791,3648,1,673,1241,92,9,0,18.434204078633353,0.0000
20811,4232,1,593,820,73,9,0,21.121446740661515,0.0000
20860,4232,1,298,426,42,9,0,21.458062053909657,0.0000
20910,8671,1,87992,75903,6167,9,0,27.713694562294204,0.0004
20922,3648,1,3910,5011,426,9,0,22.3153674171797,0.0000
20966,10253,1,316669,301217,20407,10,0,31.28204788825141,0.0014
20986,6042,1,484,716,56,9,0,21.218903055386374,0.0000
21031,4232,1,766,1028,95,9,0,21.14847330161242,0.0000
21049,12137,1,29984,26905,2186,10,0,26.69174454928373,0.0001
21061,2869,1,535,937,73,9,0,18.931283614161252,0.0000
21063,10253,1,198864,170659,12530,10,0,30.487947265936107,0.0009
21097,2869,1,306,587,38,9,0,17.07551638873708,0.0000
21098,2869,1,568,907,97,9,0,20.15432873033822,0.0000
21112,4232,1,341,657,55,9,0,19.83475408864459,0.0000
21113,4822,1,267,558,35,9,0,18.030522585252132,0.0000
21117,10253,1,3567,3186,277,10,0,27.325220535911736,0.0000
21138,4232,1,2795,3205,276,9,0,24.156088627412963,0.0000
21176,1702,1,606,1312,108,8,0,18.538644730997294,0.0000
21247,4232,1,1032,1731,150,9,0,19.961798756131838,0.0000
21261,1804,1,1665,2853,232,8,0,20.414705922539948,0.0000
21268,10253,1,14730,12499,964,10,0,28.408176997813296,0.0001
21284,6535,1,466127,495416,31039,9,0,31.944280914572207,0.0021
21285,8228,1,2275,3172,266,9,0,21.54426715252106,0.0000
21309,1804,1,268,427,30,8,0,18.92428768139813,0.0000
21310,3648,1,268,537,31,9,0,19.882750140908694,0.0000
21311,4232,1,1694,2870,226,9,0,20.085778038853423,0.0000
21325,4232,1,1083,1288,83,9,0,23.64816257199518,0.0000
21349,4232,1,330,531,35,9,0,22.080293970440874,0.0000
21372,6535,1,1177,1621,150,9,0,22.60283315913257,0.0000
21394,6535,1,158652,148187,11690,9,0,27.301329204967054,0.0007
21397,10507,1,230307,187070,13031,10,0,33.00221944354897,0.0010
21398,12137,1,1859,1604,131,10,0,28.540853472031195,0.0000
21399,12137,1,514486,527061,31572,10,0,33.929603806103884,0.0023
21429,6042,1,4126,4427,368,9,0,24.20915257774731,0.0000
21430,6535,1,1263,1913,145,9,0,21.150617064505987,0.0000
21452,10160,1,3067,2910,211,9,0,25.547632534966887,0.0000
21492,3227,1,762,944,94,8,0,21.540912578384308,0.0000
21494,4232,1,1583,1987,162,9,0,23.113308232549493,0.0000
21496,8671,1,645780,702358,40398,9,0,34.41465318874647,0.0029
21542,6535,1,578,760,65,9,0,20.77847748750172,0.0000
21543,7500,1,238,457,38,9,0,18.654030522512308,0.0000
21544,9112,1,638,1017,76,9,0,21.21674108241621,0.0000
21545,10958,1,13239,13114,984,10,0,25.58294115121684,0.0001
21564,4232,1,592,863,70,9,0,20.721002267688974,0.0000
21566,6535,1,15104,11861,938,9,0,29.494923582673685,0.0001
21567,10160,1,6984,7506,627,9,0,25.098019793478723,0.0000
21585,4232,1,275,430,28,9,0,20.353326234475738,0.0000
21587,10253,1,29653,25482,2091,10,0,27.672884179366214,0.0001
21632,4232,1,349,556,61,9,0,20.41258071565914,0.0000
21636,8671,1,575809,600666,35098,9,0,34.50563702710219,0.0025
21637,8671,1,5859,4724,404,9,0,28.08895992056659,0.0000
21693,6535,1,2269,2547,217,9,0,23.632515998880066,0.0000
21725,11194,1,6378,7298,563,10,0,24.60107745750832,0.0000
21726,11742,1,400,536,37,10,0,21.42727199572813,0.0000
21741,1804,1,598,772,63,8,0,21.235944759131186,0.0000
21747,4822,1,1855,2727,248,9,0,21.839538200321265,0.0000
21748,8228,1,13909,12571,1018,9,0,27.329706869131403,0.0001
21763,4232,1,276,472,49,9,0,19.82338023766033,0.0000
21794,12137,1,2583,2317,163,10,0,26.635219563720913,0.0000
21819,6535,1,468,680,52,9,0,20.965665087145545,0.0000
21820,8671,1,70089,56053,4565,9,0,28.947317733517636,0.0003
21841,10160,1,51962,45156,3541,9,0,27.918456339392858,0.0002
21866,4621,1,390,531,50,8,0,20.808964019748693,0.0000
21868,7500,1,481,494,44,9,0,22.87293529639092,0.0000
21899,8671,1,38076,25262,2100,9,0,32.49916468322902,0.0002
21900,9285,1,487,647,57,10,0,22.385200129196054,0.0000
21901,10160,1,379,418,38,9,0,24.986301837050096,0.0000
21923,10253,1,181640,160705,12062,10,0,29.143664122876277,0.0008
21942,2869,1,1172,1606,152,9,0,21.415146752816543,0.0000
21946,10253,1,81603,65617,5222,10,0,28.84325321565104,0.0004
21960,3648,1,839,1375,129,9,0,19.85740460214284,0.0000
21964,4232,1,1022,1578,138,9,0,20.816248113793204,0.0000
21965,4232,1,1845,2507,203,9,0,21.64089152841745,0.0000
21966,4232,1,8469,9317,805,9,0,23.912701672819715,0.0000
21968,7499,1,3582,3983,340,9,0,24.135615912583262,0.0000
21969,8126,1,718,1072,93,10,0,20.756323084824857,0.0000
21986,3227,1,250,366,25,8,0,19.474361670317258,0.0000
21988,3648,1,366,738,41,9,0,18.845331222790552,0.0000
21990,4232,1,593,843,63,9,0,21.641479045274444,0.0000
21991,7804,1,791,996,81,9,0,21.31536666548433,0.0000
21992,10253,1,26907,22681,1829,10,0,28.129059582218762,0.0001
21993,13382,1,23871,18390,1507,11,0,29.49172328017724,0.0001
22011,6183,1,316,528,36,8,0,18.147706087369425,0.0000
22035,5640,1,313,496,43,8,0,19.96445338490391,0.0000
22036,7804,1,1031,1445,124,9,0,22.87001311553389,0.0000
22038,10253,1,16578,14754,1191,10,0,27.753787130318422,0.0001
22071,6535,1,248,323,30,9,0,20.85674855176208,0.0000
22072,8126,1,417,475,37,10,0,22.422588398890127,0.0000
22073,10253,1,30327,27013,2234,10,0,27.405459395303467,0.0001
22100,8671,1,7959,6692,475,9,0,28.29481653224688,0.0000
22124,3648,1,2484,3494,275,9,0,22.53768329175024,0.0000
22125,4232,1,2586,2549,199,9,0,25.852429987545072,0.0000
22126,4232,1,1426,1883,164,9,0,21.997546372443896,0.0000
22127,4682,1,648,1186,92,8,0,19.66822325319241,0.0000
22128,6535,1,513,644,66,9,0,23.0736684910189,0.0000
22153,2869,1,275,408,45,9,0,20.861161946960788,0.0000
22195,4232,1,995,972,84,9,0,25.240208529121,0.0000
22215,6535,1,559,587,42,9,0,23.94801890243109,0.0000
22236,8274,1,650,1268,116,8,0,19.608519849934524,0.0000
22257,4232,1,5840,6857,610,9,0,23.25457380623252,0.0000
22279,4232,1,291,466,22,9,0,20.939152888415958,0.0000
22284,6042,1,407,602,54,9,0,19.95496747532843,0.0000
22307,4232,1,995,1126,71,9,0,22.864119495794043,0.0000
22312,12137,1,96921,70988,5452,10,0,30.7572866920649,0.0004
22352,2869,1,253,354,29,9,0,20.271519688064583,0.0000
22379,10253,1,4097,3419,308,10,0,28.473682146926002,0.0000
22380,10507,1,29990,25421,2034,10,0,27.918281531401163,0.0001
22395,6042,1,661,764,55,9,0,22.165256857469075,0.0000
22398,10160,1,5112,5427,412,9,0,24.35168636151846,0.0000
22399,12573,1,978,1667,131,10,0,20.492689475311728,0.0000
22417,7500,1,433,703,54,9,0,19.219874359990225,0.0000
22418,9443,1,348,514,36,9,0,22.251083818067695,0.0000
22419,10160,1,956,1213,98,9,0,22.877019810144386,0.0000
22439,4232,1,696,711,51,9,0,25.202536031126684,0.0000
22441,8126,1,328,423,44,10,0,21.97143775951953,0.0000
22442,8671,1,6194,5688,434,9,0,26.426970533369264,0.0000
22443,10160,1,1064,1287,101,9,0,24.242371418307876,0.0000
22444,10253,1,58328,48354,3878,10,0,28.304692529203724,0.0003
22462,6535,1,378159,360962,23049,9,0,32.87342217089432,0.0017
22464,8671,1,5748,4291,342,9,0,29.931614043435417,0.0000
22465,11932,1,557,782,64,10,0,20.374781810130404,0.0000
22492,3648,1,429,726,64,9,0,20.045825339922725,0.0000
22500,8671,1,119092,88095,6965,9,0,31.09139175971303,0.0005
22525,4232,1,937,923,77,9,0,26.738419227854433,0.0000
22528,12137,1,36803,28279,2292,10,0,29.815006947861853,0.0002
22548,8228,1,1621,2010,165,9,0,22.71180621774841,0.0000
22550,10253,1,45776,35259,2853,10,0,29.43511958768619,0.0002
22563,4232,1,307,476,49,9,0,20.994716509667352,0.0000
22565,10507,1,896529,1008581,53239,10,0,36.933947992394764,0.0040
22585,4232,1,290,518,38,9,0,20.321061301715872,0.0000
22608,4232,1,229,284,34,9,0,21.86741124471523,0.0000
22612,7184,1,803,1348,94,9,0,21.3138917736216,0.0000
22629,8228,1,465,705,54,9,0,21.701593085497787,0.0000
22652,6535,1,228,286,19,9,0,23.471021022345525,0.0000
22653,7804,1,607,813,62,9,0,22.78567042911352,0.0000
22698,10253,1,2238,1676,139,10,0,28.374185979385917,0.0000
22716,2869,1,680,826,61,9,0,23.804577357479676,0.0000
22725,10253,1,222650,164888,11259,10,0,35.31752354939251,0.0010
22743,6535,1,969,1358,104,9,0,23.030854889808058,0.0000
22757,3648,1,606,749,67,9,0,22.6413492278848,0.0000
22758,4232,1,491,851,62,9,0,20.68496012333401,0.0000
22759,6535,1,1646,2178,173,9,0,22.67831499299889,0.0000
22761,8671,1,2840,3236,269,9,0,24.78980049048616,0.0000
22762,10253,1,12659,10672,813,10,0,28.15402330119553,0.0001
22806,3648,1,2072,2485,209,9,0,22.693882204770873,0.0000
22808,4232,1,382,711,64,9,0,21.32187992202157,0.0000
22809,6819,1,273,409,42,9,0,18.65762919124941,0.0000
22812,10253,1,85372,56754,4489,10,0,32.56406677550284,0.0004
22836,10253,1,14069,11729,904,10,0,28.450957534507737,0.0001
22837,12137,1,6297,5060,412,10,0,29.58156518070959,0.0000
22855,4232,1,5908,6046,496,9,0,24.59960175662024,0.0000
22856,4232,1,4463,5228,436,9,0,23.672214712013183,0.0000
22857,10253,1,7298,5781,468,10,0,29.2281164835432,0.0000
22858,10253,1,20047,17157,1398,10,0,27.505713617897023,0.0001
22873,8671,1,8538,8520,652,9,0,25.769996539484453,0.0000
22875,10253,1,21955,16853,1351,10,0,29.958087667877333,0.0001
22876,12138,1,888,1193,90,10,0,23.926435866453645,0.0000
22889,7804,1,5002,4739,416,9,0,26.011102000241937,0.0000
22912,10253,1,992,952,83,10,0,27.741874062618166,0.0000
22934,7804,1,1483,1604,134,9,0,24.167189544769748,0.0000
22954,6535,1,386,499,42,9,0,21.53252190314815,0.0000
22955,12356,1,322,380,34,10,0,21.15953769786458,0.0000
22983,4232,1,328,522,51,9,0,20.50154817603828,0.0000
22987,10160,1,488,588,52,9,0,22.742698831120208,0.0000
23010,10507,1,1952,1974,161,10,0,26.045872972957795,0.0000
23031,6535,1,356,503,39,9,0,20.77253346684547,0.0000
23032,10160,1,801,1016,71,9,0,23.492953292119296,0.0000
23033,13382,1,39745,30476,2417,11,0,29.695583957521237,0.0002
23049,6535,1,1684,1982,169,9,0,24.819019965675835,0.0000
23070,4232,1,4363,3316,250,9,0,30.06809227283984,0.0000
23085,2869,1,480,781,62,9,0,20.079326010251975,0.0000
23089,11194,1,218039,160998,11244,10,0,35.22122734999916,0.0010
23107,4232,1,484,557,33,9,0,23.085156156198448,0.0000
23149,7804,1,275,513,37,9,0,20.55684522038149,0.0000
23150,9112,1,326,412,34,9,0,20.461380813651303,0.0000
23152,13382,1,26875,18258,1395,11,0,31.973605027414138,0.0001
23169,2869,1,356,521,43,9,0,19.783704280209268,0.0000
23176,13526,1,776,939,76,10,0,21.713084789273438,0.0000
23194,4232,1,1371,1933,168,9,0,22.07972115986476,0.0000
23196,6535,1,3203,2564,206,9,0,28.969804630972966,0.0000
23197,6535,1,233,280,21,9,0,22.60330124478448,0.0000
23199,10160,1,2352,2398,190,9,0,24.398214406875507,0.0000
23200,12137,1,79467,54920,4410,10,0,31.426049070310867,0.0004
23222,4232,1,290,424,40,9,0,20.705051258023765,0.0000
23224,11743,1,351,541,49,10,0,22.98007168489851,0.0000
23268,8671,1,2049,2104,143,9,0,25.910808926339286,0.0000
23269,8671,1,19791,15761,1301,9,0,29.05376147885036,0.0001
23288,4232,1,285,286,21,9,0,21.815419355489183,0.0000
23289,6626,1,527,715,73,9,0,21.932532374946128,0.0000
23290,9927,1,448,456,43,10,0,27.393064986819823,0.0000
23291,12137,1,20118,16701,1376,10,0,27.97473715906964,0.0001
23309,6535,1,1462,1608,120,9,0,24.29195683558567,0.0000
23311,10253,1,4128,3575,293,10,0,27.630740324867897,0.0000
23333,3227,1,252,524,46,8,0,20.46403137584494,0.0000
23334,3227,1,297,569,51,8,0,17.466270059462392,0.0000
23338,6535,1,606,691,51,9,0,23.373975602626352,0.0000
23375,2869,1,1437,1426,114,9,0,25.976604060993694,0.0000
23378,4232,1,389,683,55,9,0,19.750162297933908,0.0000
23400,12137,1,18050,12542,994,10,0,31.383804471633713,0.0001
23421,8671,1,1069,1193,79,9,0,25.854905258757682,0.0000
23442,3648,1,290,417,32,9,0,20.572911767187612,0.0000
23467,7804,1,1005,1393,125,9,0,21.931596741792543,0.0000
23483,8671,1,754,690,51,9,0,26.012122681945122,0.0000
23499,4232,1,283,393,32,9,0,21.189816511095135,0.0000
23500,4232,1,707,861,73,9,0,22.64811821398505,0.0000
23528,10682,1,1271,1550,134,9,0,22.761972037490274,0.0000
23559,10507,1,3382,2961,201,10,0,27.225507972550833,0.0000
23578,4232,1,234,396,35,9,0,19.85308191776522,0.0000
23594,3227,1,268,387,43,8,0,19.8825509934523,0.0000
23618,10067,1,278,398,24,10,0,22.542937324416258,0.0000
23640,8671,1,825,806,65,9,0,25.431025750837872,0.0000
23663,10253,1,7472,6503,466,10,0,27.923469853099498,0.0000
23664,12137,1,48351,35247,2792,10,0,30.343352002803723,0.0002
23666,12137,1,3421,2898,245,10,0,27.439477055994203,0.0000
23690,10253,1,10195,7804,652,10,0,28.81720756119533,0.0000
23691,12137,1,4441,4045,347,10,0,26.648837574963096,0.0000
23725,3227,1,280,349,36,8,0,21.40542308486104,0.0000
23733,7681,1,348,626,52,9,0,20.118024894992157,0.0000
23751,3648,1,365,526,56,9,0,20.695694203706832,0.0000
23753,6535,1,377,567,49,9,0,20.380721559019108,0.0000
23754,8671,1,3945,3125,249,9,0,29.687032088270026,0.0000
23774,3648,1,1352,1638,128,9,0,22.774668521511195,0.0000
23799,4232,1,1306,1224,96,9,0,25.432988124818657,0.0000
23802,8126,1,2222,2482,217,10,0,24.00616260578821,0.0000
23831,4232,1,242,352,28,9,0,20.32353130248153,0.0000
23832,4232,1,251,323,30,9,0,23.57595394137932,0.0000
23833,6535,1,8619,7766,661,9,0,26.93293670373864,0.0000
23834,6649,1,712,996,85,10,0,21.002158063014004,0.0000
23837,11194,1,2370,2459,206,10,0,24.32584809966886,0.0000
23851,4232,1,299,443,39,9,0,20.205132384659663,0.0000
23853,6535,1,1147,1338,111,9,0,23.24206870089659,0.0000
23856,10160,1,1737,1217,96,9,0,30.371518807058457,0.0000
23868,2869,1,1136,1428,93,9,0,23.576080746115963,0.0000
23879,11194,1,586936,572214,32552,10,0,36.424448067481464,0.0026
23896,3835,1,246,369,39,8,0,19.606017589232838,0.0000
23898,10253,1,54662,37436,2941,10,0,31.89287753235905,0.0002
23915,3648,1,885,1171,112,9,0,21.388338449320575,0.0000
